,Season,TeamID,FGM,FGA,FG%,FGM_Ag,FGA_Ag,FG%_Ag,FGM_pg,FGM_Ag_pg,FGM3,FGA3,FG3%,FGM3_Ag,FGA3_Ag,FG3%_Ag,FGM3_pg,FGM3_Ag_pg,FTM,FTA,FT%,FTM_Ag,FTA_Ag,FTM_pg,FTM_Ag_pg,OR,OR_Ag,OR_pg,OR_Ag_pg,DR,DR_Ag,DR_pg,DR_Ag_pg,Ast,Ast_Ag,Ast_pg,Ast_Ag_pg,TO,TO_Ag,TO_pg,TO_Ag_pg,Stl,Stl_Ag,Stl_pg,Stl_Ag_pg,Blk,Blk_Ag,Blk_pg,Blk_Ag_pg,PF,PF_Ag,PF_pg,PF_Ag_pg
2550,2010,1325,833.0,1956.0,42.5869,813.0,1987.0,40.916,24.5,23.912,246.0,688.0,35.7558,202.0,664.0,30.4217,7.235,5.941,585.0,798.0,73.3083,503.0,715.0,17.206,14.794,387.0,443.0,11.382,13.029,862.0,857.0,25.353,25.206,479.0,463.0,14.088,13.618,432.0,512.0,12.706,15.059,256.0,194.0,7.529,5.706,89.0,114.0,2.618,3.353,641.0,674.0,18.853,19.824
2551,2010,1326,912.0,1838.0,49.6192,752.0,1831.0,41.0705,26.824,22.118,249.0,642.0,38.785,231.0,673.0,34.3239,7.324,6.794,451.0,656.0,68.75,346.0,490.0,13.265,10.176,309.0,329.0,9.088,9.676,829.0,736.0,24.382,21.647,500.0,421.0,14.706,12.382,385.0,483.0,11.324,14.206,243.0,175.0,7.147,5.147,139.0,70.0,4.088,2.059,520.0,613.0,15.294,18.029
2552,2010,1328,766.0,1782.0,42.9854,829.0,1815.0,45.6749,24.71,26.742,252.0,721.0,34.9515,235.0,604.0,38.9073,8.129,7.581,451.0,606.0,74.4224,390.0,541.0,14.548,12.581,324.0,325.0,10.452,10.484,742.0,776.0,23.935,25.032,391.0,433.0,12.613,13.968,382.0,372.0,12.323,12.0,180.0,204.0,5.806,6.581,84.0,115.0,2.71,3.71,505.0,560.0,16.29,18.065
2553,2010,1329,817.0,1817.0,44.9642,751.0,1791.0,41.9319,25.531,23.469,268.0,762.0,35.1706,225.0,618.0,36.4078,8.375,7.031,476.0,666.0,71.4715,452.0,657.0,14.875,14.125,324.0,316.0,10.125,9.875,828.0,774.0,25.875,24.188,401.0,369.0,12.531,11.531,407.0,427.0,12.719,13.344,206.0,181.0,6.438,5.656,83.0,96.0,2.594,3.0,644.0,601.0,20.125,18.781
2554,2010,1330,879.0,1960.0,44.8469,703.0,1754.0,40.0798,25.853,20.676,157.0,497.0,31.5895,182.0,607.0,29.9835,4.618,5.353,381.0,591.0,64.467,355.0,535.0,11.206,10.441,517.0,342.0,15.206,10.059,815.0,692.0,23.971,20.353,527.0,375.0,15.5,11.029,435.0,486.0,12.794,14.294,266.0,217.0,7.824,6.382,100.0,121.0,2.941,3.559,533.0,582.0,15.676,17.118
2555,2010,1331,792.0,1798.0,44.0489,780.0,1833.0,42.5532,24.75,24.375,145.0,462.0,31.3853,191.0,517.0,36.9439,4.531,5.969,498.0,730.0,68.2192,381.0,580.0,15.562,11.906,389.0,336.0,12.156,10.5,828.0,738.0,25.875,23.062,374.0,401.0,11.688,12.531,430.0,401.0,13.438,12.531,197.0,199.0,6.156,6.219,145.0,111.0,4.531,3.469,582.0,630.0,18.188,19.688
2556,2010,1332,803.0,1869.0,42.9642,771.0,1720.0,44.8256,25.094,24.094,185.0,545.0,33.945,229.0,644.0,35.559,5.781,7.156,446.0,624.0,71.4744,476.0,684.0,13.938,14.875,395.0,330.0,12.344,10.312,699.0,722.0,21.844,22.562,355.0,424.0,11.094,13.25,408.0,464.0,12.75,14.5,220.0,187.0,6.875,5.844,94.0,87.0,2.938,2.719,606.0,548.0,18.938,17.125
2557,2010,1333,646.0,1500.0,43.0667,669.0,1571.0,42.5843,20.839,21.581,132.0,452.0,29.2035,175.0,569.0,30.7557,4.258,5.645,427.0,636.0,67.1384,380.0,541.0,13.774,12.258,310.0,314.0,10.0,10.129,672.0,657.0,21.677,21.194,350.0,358.0,11.29,11.548,461.0,443.0,14.871,14.29,252.0,208.0,8.129,6.71,61.0,83.0,1.968,2.677,514.0,555.0,16.581,17.903
2558,2010,1334,723.0,1648.0,43.8714,642.0,1573.0,40.8137,23.323,20.71,201.0,587.0,34.2419,182.0,514.0,35.4086,6.484,5.871,372.0,565.0,65.8407,398.0,595.0,12.0,12.839,337.0,302.0,10.871,9.742,728.0,696.0,23.484,22.452,399.0,319.0,12.871,10.29,346.0,366.0,11.161,11.806,172.0,180.0,5.548,5.806,78.0,83.0,2.516,2.677,529.0,532.0,17.065,17.161
2559,2010,1335,596.0,1440.0,41.3889,705.0,1481.0,47.603,21.286,25.179,183.0,577.0,31.7158,200.0,519.0,38.5356,6.536,7.143,376.0,502.0,74.9004,421.0,580.0,13.429,15.036,263.0,276.0,9.393,9.857,590.0,641.0,21.071,22.893,376.0,400.0,13.429,14.286,420.0,349.0,15.0,12.464,147.0,199.0,5.25,7.107,54.0,92.0,1.929,3.286,535.0,481.0,19.107,17.179
2560,2010,1336,711.0,1632.0,43.5662,721.0,1655.0,43.565,22.935,23.258,208.0,607.0,34.2669,230.0,634.0,36.2776,6.71,7.419,383.0,542.0,70.6642,333.0,482.0,12.355,10.742,300.0,258.0,9.677,8.323,755.0,699.0,24.355,22.548,410.0,415.0,13.226,13.387,360.0,314.0,11.613,10.129,143.0,180.0,4.613,5.806,54.0,105.0,1.742,3.387,503.0,527.0,16.226,17.0
2561,2010,1337,645.0,1658.0,38.9023,747.0,1612.0,46.34,22.241,25.759,183.0,541.0,33.8262,218.0,607.0,35.9143,6.31,7.517,434.0,616.0,70.4545,467.0,684.0,14.966,16.103,370.0,310.0,12.759,10.69,676.0,742.0,23.31,25.586,317.0,426.0,10.931,14.69,394.0,334.0,13.586,11.517,144.0,187.0,4.966,6.448,70.0,115.0,2.414,3.966,564.0,537.0,19.448,18.517
2562,2010,1338,754.0,1691.0,44.589,711.0,1776.0,40.0338,23.562,22.219,170.0,493.0,34.4828,160.0,511.0,31.3112,5.312,5.0,501.0,721.0,69.4868,382.0,582.0,15.656,11.938,394.0,369.0,12.312,11.531,797.0,667.0,24.906,20.844,506.0,362.0,15.812,11.312,397.0,343.0,12.406,10.719,163.0,174.0,5.094,5.438,134.0,128.0,4.188,4.0,550.0,622.0,17.188,19.438
2563,2010,1339,708.0,1532.0,46.2141,675.0,1534.0,44.0026,24.414,23.276,224.0,549.0,40.8015,199.0,567.0,35.097,7.724,6.862,420.0,576.0,72.9167,361.0,555.0,14.483,12.448,308.0,299.0,10.621,10.31,648.0,592.0,22.345,20.414,416.0,354.0,14.345,12.207,385.0,404.0,13.276,13.931,183.0,200.0,6.31,6.897,47.0,80.0,1.621,2.759,459.0,558.0,15.828,19.241
2564,2010,1340,827.0,1737.0,47.6108,857.0,1749.0,48.9994,27.567,28.567,243.0,642.0,37.8505,217.0,542.0,40.0369,8.1,7.233,417.0,588.0,70.9184,463.0,628.0,13.9,15.433,328.0,364.0,10.933,12.133,603.0,677.0,20.1,22.567,387.0,483.0,12.9,16.1,389.0,384.0,12.967,12.8,178.0,191.0,5.933,6.367,113.0,71.0,3.767,2.367,551.0,539.0,18.367,17.967
2565,2010,1341,547.0,1458.0,37.5171,579.0,1445.0,40.0692,21.038,22.269,146.0,525.0,27.8095,171.0,566.0,30.212,5.615,6.577,341.0,556.0,61.3309,329.0,520.0,13.115,12.654,310.0,310.0,11.923,11.923,654.0,707.0,25.154,27.192,314.0,331.0,12.077,12.731,371.0,410.0,14.269,15.769,196.0,165.0,7.538,6.346,101.0,98.0,3.885,3.769,466.0,487.0,17.923,18.731
2566,2010,1342,667.0,1579.0,42.2419,811.0,1772.0,45.7675,22.233,27.033,171.0,515.0,33.2039,216.0,578.0,37.3702,5.7,7.2,300.0,430.0,69.7674,379.0,534.0,10.0,12.633,230.0,385.0,7.667,12.833,657.0,761.0,21.9,25.367,335.0,429.0,11.167,14.3,461.0,379.0,15.367,12.633,164.0,237.0,5.467,7.9,64.0,121.0,2.133,4.033,487.0,477.0,16.233,15.9
2567,2010,1343,553.0,1277.0,43.3046,492.0,1238.0,39.7415,20.481,18.222,175.0,490.0,35.7143,111.0,331.0,33.5347,6.481,4.111,304.0,420.0,72.381,334.0,456.0,11.259,12.37,238.0,231.0,8.815,8.556,578.0,556.0,21.407,20.593,306.0,244.0,11.333,9.037,360.0,382.0,13.333,14.148,198.0,163.0,7.333,6.037,83.0,77.0,3.074,2.852,455.0,428.0,16.852,15.852
2568,2010,1344,913.0,2104.0,43.3935,920.0,1954.0,47.0829,29.452,29.677,249.0,754.0,33.0239,191.0,557.0,34.2908,8.032,6.161,479.0,714.0,67.0868,516.0,746.0,15.452,16.645,535.0,427.0,17.258,13.774,718.0,753.0,23.161,24.29,443.0,508.0,14.29,16.387,394.0,419.0,12.71,13.516,248.0,185.0,8.0,5.968,136.0,124.0,4.387,4.0,615.0,574.0,19.839,18.516
2569,2010,1345,794.0,1781.0,44.5817,669.0,1659.0,40.3255,24.812,20.906,172.0,539.0,31.9109,170.0,476.0,35.7143,5.375,5.312,515.0,709.0,72.6375,441.0,621.0,16.094,13.781,333.0,336.0,10.406,10.5,733.0,751.0,22.906,23.469,449.0,344.0,14.031,10.75,348.0,507.0,10.875,15.844,221.0,163.0,6.906,5.094,143.0,85.0,4.469,2.656,598.0,612.0,18.688,19.125
2570,2010,1346,838.0,1863.0,44.9812,731.0,1767.0,41.3696,26.188,22.844,129.0,377.0,34.2175,198.0,562.0,35.2313,4.031,6.188,549.0,762.0,72.0472,453.0,683.0,17.156,14.156,470.0,334.0,14.688,10.438,833.0,676.0,26.031,21.125,430.0,367.0,13.438,11.469,442.0,459.0,13.812,14.344,227.0,202.0,7.094,6.312,67.0,98.0,2.094,3.062,610.0,654.0,19.062,20.438
2571,2010,1347,748.0,1710.0,43.7427,716.0,1805.0,39.6676,25.793,24.69,126.0,420.0,30.0,203.0,621.0,32.6892,4.345,7.0,402.0,688.0,58.4302,355.0,532.0,13.862,12.241,400.0,337.0,13.793,11.621,839.0,719.0,28.931,24.793,462.0,400.0,15.931,13.793,439.0,356.0,15.138,12.276,165.0,253.0,5.69,8.724,106.0,110.0,3.655,3.793,467.0,605.0,16.103,20.862
2572,2010,1348,890.0,1984.0,44.8589,856.0,1813.0,47.2146,27.812,26.75,207.0,622.0,33.2797,169.0,473.0,35.7294,6.469,5.281,443.0,634.0,69.8738,360.0,547.0,13.844,11.25,431.0,371.0,13.469,11.594,686.0,759.0,21.438,23.719,483.0,422.0,15.094,13.188,355.0,498.0,11.094,15.562,258.0,157.0,8.062,4.906,159.0,80.0,4.969,2.5,525.0,589.0,16.406,18.406
2573,2010,1349,681.0,1686.0,40.3915,702.0,1587.0,44.2344,22.7,23.4,156.0,509.0,30.6483,210.0,608.0,34.5395,5.2,7.0,392.0,601.0,65.2246,481.0,675.0,13.067,16.033,370.0,306.0,12.333,10.2,691.0,750.0,23.033,25.0,354.0,415.0,11.8,13.833,429.0,434.0,14.3,14.467,224.0,234.0,7.467,7.8,79.0,127.0,2.633,4.233,599.0,543.0,19.967,18.1
2574,2010,1350,843.0,1890.0,44.6032,735.0,1874.0,39.2209,24.794,21.618,240.0,683.0,35.1391,173.0,583.0,29.6741,7.059,5.088,430.0,617.0,69.6921,473.0,670.0,12.647,13.912,306.0,443.0,9.0,13.029,816.0,844.0,24.0,24.824,432.0,336.0,12.706,9.882,383.0,515.0,11.265,15.147,283.0,185.0,8.324,5.441,156.0,114.0,4.588,3.353,611.0,610.0,17.971,17.941
2575,2010,1351,811.0,1914.0,42.372,835.0,1900.0,43.9474,24.576,25.303,218.0,646.0,33.7461,230.0,650.0,35.3846,6.606,6.97,455.0,661.0,68.8351,462.0,659.0,13.788,14.0,345.0,373.0,10.455,11.303,805.0,879.0,24.394,26.636,411.0,475.0,12.455,14.394,425.0,463.0,12.879,14.03,225.0,203.0,6.818,6.152,101.0,115.0,3.061,3.485,582.0,599.0,17.636,18.152
2576,2010,1352,793.0,1813.0,43.7397,715.0,1749.0,40.8805,23.324,21.029,192.0,526.0,36.5019,215.0,666.0,32.2823,5.647,6.324,551.0,833.0,66.1465,588.0,821.0,16.206,17.294,401.0,381.0,11.794,11.206,791.0,762.0,23.265,22.412,425.0,409.0,12.5,12.029,499.0,533.0,14.676,15.676,257.0,233.0,7.559,6.853,78.0,109.0,2.294,3.206,726.0,682.0,21.353,20.059
2577,2010,1353,745.0,1758.0,42.3777,827.0,1920.0,43.0729,24.032,26.677,200.0,607.0,32.9489,189.0,564.0,33.5106,6.452,6.097,400.0,604.0,66.2252,390.0,580.0,12.903,12.581,374.0,458.0,12.065,14.774,735.0,743.0,23.71,23.968,421.0,425.0,13.581,13.71,450.0,377.0,14.516,12.161,176.0,251.0,5.677,8.097,220.0,99.0,7.097,3.194,507.0,541.0,16.355,17.452
2578,2010,1354,710.0,1597.0,44.4584,714.0,1629.0,43.8306,24.483,24.621,140.0,470.0,29.7872,177.0,560.0,31.6071,4.828,6.103,445.0,601.0,74.0433,417.0,634.0,15.345,14.379,328.0,358.0,11.31,12.345,667.0,632.0,23.0,21.793,369.0,367.0,12.724,12.655,445.0,429.0,15.345,14.793,196.0,200.0,6.759,6.897,74.0,98.0,2.552,3.379,552.0,560.0,19.034,19.31
2579,2010,1355,666.0,1592.0,41.8342,745.0,1590.0,46.8553,23.786,26.607,194.0,535.0,36.2617,171.0,444.0,38.5135,6.929,6.107,517.0,697.0,74.175,410.0,585.0,18.464,14.643,334.0,297.0,11.929,10.607,648.0,689.0,23.143,24.607,321.0,349.0,11.464,12.464,339.0,366.0,12.107,13.071,154.0,187.0,5.5,6.679,65.0,111.0,2.321,3.964,523.0,576.0,18.679,20.571
2580,2010,1356,712.0,1563.0,45.5534,654.0,1479.0,44.2191,24.552,22.552,193.0,544.0,35.4779,161.0,477.0,33.7526,6.655,5.552,403.0,584.0,69.0068,488.0,674.0,13.897,16.828,289.0,266.0,9.966,9.172,658.0,671.0,22.69,23.138,391.0,340.0,13.483,11.724,388.0,400.0,13.379,13.793,184.0,190.0,6.345,6.552,79.0,80.0,2.724,2.759,606.0,537.0,20.897,18.517
2581,2010,1357,770.0,1743.0,44.1767,747.0,1639.0,45.5766,26.552,25.759,252.0,635.0,39.685,161.0,442.0,36.4253,8.69,5.552,295.0,477.0,61.8449,468.0,641.0,10.172,16.138,389.0,299.0,13.414,10.31,688.0,685.0,23.724,23.621,426.0,372.0,14.69,12.828,462.0,406.0,15.931,14.0,201.0,229.0,6.931,7.897,101.0,78.0,3.483,2.69,550.0,483.0,18.966,16.655
2582,2010,1358,764.0,1637.0,46.6707,699.0,1564.0,44.6931,27.286,24.964,251.0,652.0,38.4969,175.0,521.0,33.5893,8.964,6.25,458.0,646.0,70.8978,452.0,652.0,16.357,16.143,337.0,299.0,12.036,10.679,683.0,642.0,24.393,22.929,550.0,473.0,19.643,16.893,376.0,420.0,13.429,15.0,211.0,178.0,7.536,6.357,63.0,89.0,2.25,3.179,576.0,596.0,20.571,21.286
2583,2010,1359,553.0,1226.0,45.106,616.0,1437.0,42.8671,19.75,22.0,233.0,627.0,37.1611,246.0,660.0,37.2727,8.321,8.786,269.0,407.0,66.0934,264.0,394.0,9.607,9.429,166.0,307.0,5.929,10.964,592.0,579.0,21.143,20.679,358.0,339.0,12.786,12.107,351.0,292.0,12.536,10.429,139.0,187.0,4.964,6.679,47.0,73.0,1.679,2.607,403.0,440.0,14.393,15.714
2584,2010,1360,649.0,1592.0,40.7663,703.0,1541.0,45.6197,20.935,22.677,207.0,591.0,35.0254,186.0,496.0,37.5,6.677,6.0,407.0,574.0,70.9059,462.0,678.0,13.129,14.903,291.0,289.0,9.387,9.323,655.0,734.0,21.129,23.677,347.0,366.0,11.194,11.806,415.0,410.0,13.387,13.226,200.0,215.0,6.452,6.935,86.0,111.0,2.774,3.581,564.0,545.0,18.194,17.581
2585,2010,1361,788.0,1674.0,47.0729,681.0,1671.0,40.754,25.419,21.968,166.0,514.0,32.2957,205.0,573.0,35.7766,5.355,6.613,422.0,687.0,61.4265,366.0,526.0,13.613,11.806,407.0,342.0,13.129,11.032,735.0,606.0,23.71,19.548,410.0,386.0,13.226,12.452,420.0,415.0,13.548,13.387,229.0,192.0,7.387,6.194,144.0,100.0,4.645,3.226,517.0,572.0,16.677,18.452
2586,2010,1362,641.0,1476.0,43.4282,731.0,1607.0,45.4885,22.893,26.107,153.0,443.0,34.5372,196.0,538.0,36.4312,5.464,7.0,460.0,671.0,68.5544,398.0,535.0,16.429,14.214,291.0,261.0,10.393,9.321,687.0,655.0,24.536,23.393,319.0,403.0,11.393,14.393,412.0,330.0,14.714,11.786,143.0,192.0,5.107,6.857,50.0,93.0,1.786,3.321,510.0,536.0,18.214,19.143
2587,2010,1363,767.0,1685.0,45.5193,842.0,1836.0,45.8606,25.567,28.067,197.0,493.0,39.9594,219.0,591.0,37.0558,6.567,7.3,469.0,645.0,72.7132,376.0,595.0,15.633,12.533,338.0,391.0,11.267,13.033,690.0,660.0,23.0,22.0,397.0,498.0,13.233,16.6,371.0,304.0,12.367,10.133,139.0,187.0,4.633,6.233,75.0,72.0,2.5,2.4,501.0,537.0,16.7,17.9
2588,2010,1364,625.0,1406.0,44.4523,633.0,1513.0,41.8374,22.321,22.607,192.0,508.0,37.7953,184.0,603.0,30.5141,6.857,6.571,450.0,660.0,68.1818,397.0,598.0,16.071,14.179,249.0,324.0,8.893,11.571,668.0,656.0,23.857,23.429,382.0,362.0,13.643,12.929,434.0,423.0,15.5,15.107,184.0,203.0,6.571,7.25,88.0,71.0,3.143,2.536,528.0,566.0,18.857,20.214
2589,2010,1365,653.0,1586.0,41.1728,715.0,1581.0,45.2245,21.767,23.833,141.0,464.0,30.3879,204.0,514.0,39.6887,4.7,6.8,454.0,663.0,68.4766,471.0,695.0,15.133,15.7,345.0,333.0,11.5,11.1,652.0,690.0,21.733,23.0,291.0,412.0,9.7,13.733,459.0,429.0,15.3,14.3,214.0,219.0,7.133,7.3,106.0,127.0,3.533,4.233,598.0,554.0,19.933,18.467
2590,2010,1366,456.0,1099.0,41.4923,480.0,1071.0,44.8179,20.727,21.818,93.0,315.0,29.5238,108.0,310.0,34.8387,4.227,4.909,215.0,334.0,64.3713,298.0,440.0,9.773,13.545,234.0,212.0,10.636,9.636,448.0,472.0,20.364,21.455,240.0,265.0,10.909,12.045,350.0,318.0,15.909,14.455,147.0,153.0,6.682,6.955,52.0,94.0,2.364,4.273,414.0,350.0,18.818,15.909
2591,2010,1367,616.0,1519.0,40.553,681.0,1651.0,41.2477,21.241,23.483,158.0,472.0,33.4746,202.0,559.0,36.136,5.448,6.966,351.0,539.0,65.1206,402.0,588.0,12.103,13.862,330.0,403.0,11.379,13.897,681.0,686.0,23.483,23.655,365.0,414.0,12.586,14.276,481.0,409.0,16.586,14.103,202.0,277.0,6.966,9.552,141.0,75.0,4.862,2.586,528.0,499.0,18.207,17.207
2592,2010,1368,671.0,1418.0,47.3202,636.0,1591.0,39.9749,24.852,23.556,176.0,452.0,38.9381,154.0,455.0,33.8462,6.519,5.704,400.0,575.0,69.5652,424.0,596.0,14.815,15.704,241.0,384.0,8.926,14.222,646.0,589.0,23.926,21.815,359.0,303.0,13.296,11.222,400.0,359.0,14.815,13.296,182.0,177.0,6.741,6.556,153.0,67.0,5.667,2.481,559.0,508.0,20.704,18.815
2593,2010,1369,618.0,1542.0,40.0778,719.0,1559.0,46.1193,21.31,24.793,159.0,469.0,33.9019,181.0,499.0,36.2725,5.483,6.241,416.0,638.0,65.2038,493.0,744.0,14.345,17.0,315.0,325.0,10.862,11.207,661.0,745.0,22.793,25.69,306.0,413.0,10.552,14.241,452.0,419.0,15.586,14.448,164.0,229.0,5.655,7.897,71.0,116.0,2.448,4.0,636.0,575.0,21.931,19.828
2594,2010,1370,881.0,1987.0,44.3382,829.0,1777.0,46.6517,28.419,26.742,164.0,492.0,33.3333,167.0,507.0,32.9389,5.29,5.387,563.0,872.0,64.5642,663.0,917.0,18.161,21.387,465.0,309.0,15.0,9.968,779.0,806.0,25.129,26.0,376.0,446.0,12.129,14.387,549.0,586.0,17.71,18.903,288.0,264.0,9.29,8.516,59.0,120.0,1.903,3.871,727.0,717.0,23.452,23.129
2595,2010,1371,910.0,2028.0,44.8718,825.0,1951.0,42.286,29.355,26.613,204.0,601.0,33.9434,190.0,589.0,32.2581,6.581,6.129,470.0,690.0,68.1159,487.0,684.0,15.161,15.71,436.0,452.0,14.065,14.581,764.0,777.0,24.645,25.065,475.0,385.0,15.323,12.419,335.0,435.0,10.806,14.032,232.0,163.0,7.484,5.258,165.0,142.0,5.323,4.581,583.0,568.0,18.806,18.323
2596,2010,1372,683.0,1523.0,44.8457,597.0,1375.0,43.4182,23.552,20.586,125.0,349.0,35.8166,141.0,418.0,33.7321,4.31,4.862,378.0,536.0,70.5224,393.0,569.0,13.034,13.552,338.0,261.0,11.655,9.0,609.0,583.0,21.0,20.103,380.0,285.0,13.103,9.828,356.0,409.0,12.276,14.103,189.0,165.0,6.517,5.69,53.0,116.0,1.828,4.0,523.0,523.0,18.034,18.034
2597,2010,1373,907.0,1978.0,45.8544,843.0,1973.0,42.7268,27.485,25.545,157.0,486.0,32.3045,204.0,620.0,32.9032,4.758,6.182,519.0,775.0,66.9677,264.0,415.0,15.727,8.0,427.0,358.0,12.939,10.848,838.0,772.0,25.394,23.394,477.0,448.0,14.455,13.576,404.0,503.0,12.242,15.242,291.0,199.0,8.818,6.03,118.0,106.0,3.576,3.212,455.0,616.0,13.788,18.667
2598,2010,1374,655.0,1436.0,45.6128,655.0,1523.0,43.0072,22.586,22.586,171.0,483.0,35.4037,220.0,606.0,36.3036,5.897,7.586,426.0,603.0,70.6468,354.0,483.0,14.69,12.207,288.0,276.0,9.931,9.517,661.0,580.0,22.793,20.0,304.0,365.0,10.483,12.586,396.0,336.0,13.655,11.586,161.0,183.0,5.552,6.31,69.0,65.0,2.379,2.241,496.0,537.0,17.103,18.517
2599,2010,1375,689.0,1676.0,41.1098,701.0,1688.0,41.5284,22.967,23.367,151.0,445.0,33.9326,204.0,595.0,34.2857,5.033,6.8,443.0,625.0,70.88,467.0,640.0,14.767,15.567,378.0,379.0,12.6,12.633,710.0,708.0,23.667,23.6,349.0,362.0,11.633,12.067,431.0,425.0,14.367,14.167,169.0,201.0,5.633,6.7,107.0,118.0,3.567,3.933,563.0,594.0,18.767,19.8
2600,2010,1376,820.0,1961.0,41.8154,785.0,1754.0,44.7548,26.452,25.323,216.0,675.0,32.0,159.0,460.0,34.5652,6.968,5.129,371.0,571.0,64.9737,468.0,688.0,11.968,15.097,411.0,407.0,13.258,13.129,667.0,829.0,21.516,26.742,306.0,394.0,9.871,12.71,382.0,508.0,12.323,16.387,269.0,200.0,8.677,6.452,188.0,114.0,6.065,3.677,549.0,506.0,17.71,16.323
2601,2010,1377,707.0,1531.0,46.179,758.0,1818.0,41.6942,26.185,28.074,191.0,538.0,35.5019,187.0,506.0,36.9565,7.074,6.926,446.0,678.0,65.7817,292.0,424.0,16.519,10.815,245.0,358.0,9.074,13.259,756.0,710.0,28.0,26.296,427.0,385.0,15.815,14.259,409.0,363.0,15.148,13.444,170.0,211.0,6.296,7.815,136.0,82.0,5.037,3.037,391.0,551.0,14.481,20.407
2602,2010,1378,758.0,1717.0,44.1468,779.0,1821.0,42.7787,23.688,24.344,131.0,461.0,28.4165,172.0,538.0,31.9703,4.094,5.375,522.0,765.0,68.2353,388.0,607.0,16.312,12.125,381.0,397.0,11.906,12.406,763.0,709.0,23.844,22.156,385.0,355.0,12.031,11.094,405.0,377.0,12.656,11.781,198.0,187.0,6.188,5.844,115.0,110.0,3.594,3.438,550.0,593.0,17.188,18.531
2603,2010,1379,619.0,1522.0,40.6702,581.0,1433.0,40.5443,21.345,20.034,133.0,407.0,32.6781,171.0,555.0,30.8108,4.586,5.897,448.0,622.0,72.0257,404.0,602.0,15.448,13.931,366.0,266.0,12.621,9.172,693.0,637.0,23.897,21.966,267.0,296.0,9.207,10.207,349.0,361.0,12.034,12.448,145.0,148.0,5.0,5.103,89.0,84.0,3.069,2.897,541.0,575.0,18.655,19.828
2604,2010,1380,616.0,1601.0,38.476,767.0,1740.0,44.0805,21.241,26.448,135.0,497.0,27.163,174.0,534.0,32.5843,4.655,6.0,351.0,587.0,59.7956,379.0,601.0,12.103,13.069,310.0,413.0,10.69,14.241,675.0,799.0,23.276,27.552,345.0,431.0,11.897,14.862,472.0,421.0,16.276,14.517,166.0,260.0,5.724,8.966,111.0,108.0,3.828,3.724,482.0,529.0,16.621,18.241
2605,2010,1381,587.0,1375.0,42.6909,677.0,1548.0,43.7339,21.741,25.074,115.0,336.0,34.2262,179.0,521.0,34.357,4.259,6.63,382.0,532.0,71.8045,480.0,700.0,14.148,17.778,267.0,333.0,9.889,12.333,650.0,597.0,24.074,22.111,291.0,368.0,10.778,13.63,496.0,321.0,18.37,11.889,152.0,241.0,5.63,8.926,99.0,102.0,3.667,3.778,552.0,517.0,20.444,19.148
2606,2010,1382,771.0,1673.0,46.0849,756.0,1691.0,44.7073,25.7,25.2,156.0,457.0,34.1357,184.0,544.0,33.8235,5.2,6.133,399.0,605.0,65.9504,421.0,658.0,13.3,14.033,340.0,335.0,11.333,11.167,733.0,676.0,24.433,22.533,437.0,396.0,14.567,13.2,437.0,398.0,14.567,13.267,170.0,222.0,5.667,7.4,116.0,106.0,3.867,3.533,583.0,553.0,19.433,18.433
2607,2010,1383,610.0,1525.0,40.0,648.0,1493.0,43.4025,21.034,22.345,190.0,609.0,31.1987,192.0,555.0,34.5946,6.552,6.621,343.0,558.0,61.4695,396.0,560.0,11.828,13.655,324.0,315.0,11.172,10.862,620.0,707.0,21.379,24.379,344.0,424.0,11.862,14.621,449.0,485.0,15.483,16.724,232.0,204.0,8.0,7.034,87.0,102.0,3.0,3.517,545.0,552.0,18.793,19.034
2608,2010,1384,633.0,1523.0,41.5627,718.0,1579.0,45.4718,21.1,23.933,203.0,551.0,36.8421,198.0,561.0,35.2941,6.767,6.6,406.0,555.0,73.1532,470.0,656.0,13.533,15.667,299.0,335.0,9.967,11.167,623.0,686.0,20.767,22.867,386.0,416.0,12.867,13.867,476.0,407.0,15.867,13.567,174.0,222.0,5.8,7.4,76.0,104.0,2.533,3.467,603.0,544.0,20.1,18.133
2609,2010,1385,792.0,1865.0,42.4665,745.0,1748.0,42.6201,24.75,23.281,179.0,543.0,32.965,177.0,503.0,35.1889,5.594,5.531,387.0,595.0,65.042,428.0,608.0,12.094,13.375,416.0,345.0,13.0,10.781,768.0,763.0,24.0,23.844,411.0,413.0,12.844,12.906,401.0,436.0,12.531,13.625,215.0,220.0,6.719,6.875,119.0,145.0,3.719,4.531,590.0,531.0,18.438,16.594
2610,2010,1386,731.0,1775.0,41.1831,844.0,1894.0,44.5618,23.581,27.226,191.0,637.0,29.9843,212.0,635.0,33.3858,6.161,6.839,488.0,687.0,71.0335,430.0,606.0,15.742,13.871,299.0,421.0,9.645,13.581,702.0,828.0,22.645,26.71,406.0,481.0,13.097,15.516,407.0,448.0,13.129,14.452,226.0,222.0,7.29,7.161,108.0,124.0,3.484,4.0,553.0,557.0,17.839,17.968
2611,2010,1387,678.0,1548.0,43.7984,658.0,1635.0,40.2446,22.6,21.933,191.0,570.0,33.5088,104.0,377.0,27.5862,6.367,3.467,349.0,562.0,62.0996,381.0,555.0,11.633,12.7,266.0,366.0,8.867,12.2,716.0,717.0,23.867,23.9,378.0,295.0,12.6,9.833,400.0,417.0,13.333,13.9,170.0,184.0,5.667,6.133,149.0,89.0,4.967,2.967,513.0,547.0,17.1,18.233
