,Season,Seed,TeamID,TeamName,RankingDayNum,SystemName,OrdinalRank,Wins,Losses,Win%,T_Wins
26966,2012,2,1281,Missouri,133,SFX,4,30,4,88.2353,0.0
26967,2012,2,1281,Missouri,133,SPW,7,30,4,88.2353,0.0
26968,2012,2,1281,Missouri,133,STH,7,30,4,88.2353,0.0
26969,2012,2,1281,Missouri,133,TBD,5,30,4,88.2353,0.0
26970,2012,2,1281,Missouri,133,TMR,4,30,4,88.2353,0.0
26971,2012,2,1281,Missouri,133,TW,4,30,4,88.2353,0.0
26972,2012,2,1281,Missouri,133,USA,3,30,4,88.2353,0.0
26973,2012,2,1281,Missouri,133,WIL,3,30,4,88.2353,0.0
26974,2012,2,1281,Missouri,133,WLK,7,30,4,88.2353,0.0
26975,2012,2,1281,Missouri,133,WOB,3,30,4,88.2353,0.0
26976,2012,2,1281,Missouri,133,WOL,3,30,4,88.2353,0.0
26977,2012,3,1266,Marquette,133,7OT,21,25,7,78.125,2.0
26978,2012,3,1266,Marquette,133,ADE,10,25,7,78.125,2.0
26979,2012,3,1266,Marquette,133,AP,11,25,7,78.125,2.0
26980,2012,3,1266,Marquette,133,BBT,16,25,7,78.125,2.0
26981,2012,3,1266,Marquette,133,BIH,12,25,7,78.125,2.0
26982,2012,3,1266,Marquette,133,BNM,13,25,7,78.125,2.0
26983,2012,3,1266,Marquette,133,BOB,12,25,7,78.125,2.0
26984,2012,3,1266,Marquette,133,BPI,9,25,7,78.125,2.0
26985,2012,3,1266,Marquette,133,BUR,15,25,7,78.125,2.0
26986,2012,3,1266,Marquette,133,CJB,12,25,7,78.125,2.0
26987,2012,3,1266,Marquette,133,CNG,15,25,7,78.125,2.0
26988,2012,3,1266,Marquette,133,COL,10,25,7,78.125,2.0
26989,2012,3,1266,Marquette,133,CPA,6,25,7,78.125,2.0
26990,2012,3,1266,Marquette,133,CPR,8,25,7,78.125,2.0
26991,2012,3,1266,Marquette,133,CRO,19,25,7,78.125,2.0
26992,2012,3,1266,Marquette,133,DC,13,25,7,78.125,2.0
26993,2012,3,1266,Marquette,133,DCI,19,25,7,78.125,2.0
26994,2012,3,1266,Marquette,133,DES,12,25,7,78.125,2.0
26995,2012,3,1266,Marquette,133,DOK,17,25,7,78.125,2.0
26996,2012,3,1266,Marquette,133,DOL,13,25,7,78.125,2.0
26997,2012,3,1266,Marquette,133,DUN,18,25,7,78.125,2.0
26998,2012,3,1266,Marquette,133,EBP,17,25,7,78.125,2.0
26999,2012,3,1266,Marquette,133,HAT,10,25,7,78.125,2.0
27000,2012,3,1266,Marquette,133,HKB,13,25,7,78.125,2.0
27001,2012,3,1266,Marquette,133,KOS,20,25,7,78.125,2.0
27002,2012,3,1266,Marquette,133,KPK,12,25,7,78.125,2.0
27003,2012,3,1266,Marquette,133,KRA,13,25,7,78.125,2.0
27004,2012,3,1266,Marquette,133,LMC,18,25,7,78.125,2.0
27005,2012,3,1266,Marquette,133,LYN,8,25,7,78.125,2.0
27006,2012,3,1266,Marquette,133,MAS,16,25,7,78.125,2.0
27007,2012,3,1266,Marquette,133,MB,15,25,7,78.125,2.0
27008,2012,3,1266,Marquette,133,MOR,16,25,7,78.125,2.0
27009,2012,3,1266,Marquette,133,MSX,17,25,7,78.125,2.0
27010,2012,3,1266,Marquette,133,NOL,18,25,7,78.125,2.0
27011,2012,3,1266,Marquette,133,OMY,16,25,7,78.125,2.0
27012,2012,3,1266,Marquette,133,PGH,10,25,7,78.125,2.0
27013,2012,3,1266,Marquette,133,PIG,21,25,7,78.125,2.0
27014,2012,3,1266,Marquette,133,POM,18,25,7,78.125,2.0
27015,2012,3,1266,Marquette,133,PTS,17,25,7,78.125,2.0
27016,2012,3,1266,Marquette,133,REW,12,25,7,78.125,2.0
27017,2012,3,1266,Marquette,133,ROG,13,25,7,78.125,2.0
27018,2012,3,1266,Marquette,133,RPI,9,25,7,78.125,2.0
27019,2012,3,1266,Marquette,133,RT,21,25,7,78.125,2.0
27020,2012,3,1266,Marquette,133,RTB,10,25,7,78.125,2.0
27021,2012,3,1266,Marquette,133,RTH,14,25,7,78.125,2.0
27022,2012,3,1266,Marquette,133,RTP,10,25,7,78.125,2.0
27023,2012,3,1266,Marquette,133,RTR,8,25,7,78.125,2.0
27024,2012,3,1266,Marquette,133,SAG,15,25,7,78.125,2.0
27025,2012,3,1266,Marquette,133,SE,13,25,7,78.125,2.0
27026,2012,3,1266,Marquette,133,SEL,12,25,7,78.125,2.0
27027,2012,3,1266,Marquette,133,SFX,18,25,7,78.125,2.0
27028,2012,3,1266,Marquette,133,SPW,13,25,7,78.125,2.0
27029,2012,3,1266,Marquette,133,STH,11,25,7,78.125,2.0
27030,2012,3,1266,Marquette,133,TBD,18,25,7,78.125,2.0
27031,2012,3,1266,Marquette,133,TMR,13,25,7,78.125,2.0
27032,2012,3,1266,Marquette,133,TW,11,25,7,78.125,2.0
27033,2012,3,1266,Marquette,133,USA,11,25,7,78.125,2.0
27034,2012,3,1266,Marquette,133,WIL,12,25,7,78.125,2.0
27035,2012,3,1266,Marquette,133,WLK,14,25,7,78.125,2.0
27036,2012,3,1266,Marquette,133,WOB,11,25,7,78.125,2.0
27037,2012,3,1266,Marquette,133,WOL,12,25,7,78.125,2.0
27038,2012,4,1257,Louisville,133,7OT,14,26,9,74.2857,4.0
27039,2012,4,1257,Louisville,133,ADE,12,26,9,74.2857,4.0
27040,2012,4,1257,Louisville,133,AP,17,26,9,74.2857,4.0
27041,2012,4,1257,Louisville,133,BBT,15,26,9,74.2857,4.0
27042,2012,4,1257,Louisville,133,BIH,17,26,9,74.2857,4.0
27043,2012,4,1257,Louisville,133,BNM,50,26,9,74.2857,4.0
27044,2012,4,1257,Louisville,133,BOB,15,26,9,74.2857,4.0
27045,2012,4,1257,Louisville,133,BPI,11,26,9,74.2857,4.0
27046,2012,4,1257,Louisville,133,BUR,14,26,9,74.2857,4.0
27047,2012,4,1257,Louisville,133,CJB,23,26,9,74.2857,4.0
27048,2012,4,1257,Louisville,133,CNG,22,26,9,74.2857,4.0
27049,2012,4,1257,Louisville,133,COL,12,26,9,74.2857,4.0
27050,2012,4,1257,Louisville,133,CPA,16,26,9,74.2857,4.0
27051,2012,4,1257,Louisville,133,CPR,15,26,9,74.2857,4.0
27052,2012,4,1257,Louisville,133,CRO,31,26,9,74.2857,4.0
27053,2012,4,1257,Louisville,133,DC,14,26,9,74.2857,4.0
27054,2012,4,1257,Louisville,133,DCI,9,26,9,74.2857,4.0
27055,2012,4,1257,Louisville,133,DES,20,26,9,74.2857,4.0
27056,2012,4,1257,Louisville,133,DOK,18,26,9,74.2857,4.0
27057,2012,4,1257,Louisville,133,DOL,17,26,9,74.2857,4.0
27058,2012,4,1257,Louisville,133,DUN,16,26,9,74.2857,4.0
27059,2012,4,1257,Louisville,133,EBP,11,26,9,74.2857,4.0
27060,2012,4,1257,Louisville,133,HAT,12,26,9,74.2857,4.0
27061,2012,4,1257,Louisville,133,HKB,15,26,9,74.2857,4.0
27062,2012,4,1257,Louisville,133,KOS,24,26,9,74.2857,4.0
27063,2012,4,1257,Louisville,133,KPK,16,26,9,74.2857,4.0
27064,2012,4,1257,Louisville,133,KRA,15,26,9,74.2857,4.0
27065,2012,4,1257,Louisville,133,LMC,23,26,9,74.2857,4.0
27066,2012,4,1257,Louisville,133,LYN,19,26,9,74.2857,4.0
27067,2012,4,1257,Louisville,133,MAS,10,26,9,74.2857,4.0
27068,2012,4,1257,Louisville,133,MB,11,26,9,74.2857,4.0
27069,2012,4,1257,Louisville,133,MOR,13,26,9,74.2857,4.0
27070,2012,4,1257,Louisville,133,MSX,24,26,9,74.2857,4.0
27071,2012,4,1257,Louisville,133,NOL,36,26,9,74.2857,4.0
27072,2012,4,1257,Louisville,133,OMY,19,26,9,74.2857,4.0
27073,2012,4,1257,Louisville,133,PGH,13,26,9,74.2857,4.0
27074,2012,4,1257,Louisville,133,PIG,15,26,9,74.2857,4.0
27075,2012,4,1257,Louisville,133,POM,20,26,9,74.2857,4.0
27076,2012,4,1257,Louisville,133,PTS,44,26,9,74.2857,4.0
27077,2012,4,1257,Louisville,133,REW,24,26,9,74.2857,4.0
27078,2012,4,1257,Louisville,133,ROG,19,26,9,74.2857,4.0
27079,2012,4,1257,Louisville,133,RPI,14,26,9,74.2857,4.0
27080,2012,4,1257,Louisville,133,RT,16,26,9,74.2857,4.0
27081,2012,4,1257,Louisville,133,RTB,12,26,9,74.2857,4.0
27082,2012,4,1257,Louisville,133,RTH,13,26,9,74.2857,4.0
27083,2012,4,1257,Louisville,133,RTP,25,26,9,74.2857,4.0
27084,2012,4,1257,Louisville,133,RTR,14,26,9,74.2857,4.0
27085,2012,4,1257,Louisville,133,SAG,18,26,9,74.2857,4.0
27086,2012,4,1257,Louisville,133,SE,15,26,9,74.2857,4.0
27087,2012,4,1257,Louisville,133,SEL,15,26,9,74.2857,4.0
27088,2012,4,1257,Louisville,133,SFX,15,26,9,74.2857,4.0
27089,2012,4,1257,Louisville,133,SPW,17,26,9,74.2857,4.0
27090,2012,4,1257,Louisville,133,STH,15,26,9,74.2857,4.0
27091,2012,4,1257,Louisville,133,TBD,26,26,9,74.2857,4.0
27092,2012,4,1257,Louisville,133,TMR,15,26,9,74.2857,4.0
27093,2012,4,1257,Louisville,133,TW,13,26,9,74.2857,4.0
27094,2012,4,1257,Louisville,133,USA,18,26,9,74.2857,4.0
27095,2012,4,1257,Louisville,133,WIL,15,26,9,74.2857,4.0
27096,2012,4,1257,Louisville,133,WLK,17,26,9,74.2857,4.0
27097,2012,4,1257,Louisville,133,WOB,14,26,9,74.2857,4.0
27098,2012,4,1257,Louisville,133,WOL,17,26,9,74.2857,4.0
27099,2012,5,1307,New Mexico,133,7OT,20,26,6,81.25,1.0
27100,2012,5,1307,New Mexico,133,ADE,22,26,6,81.25,1.0
27101,2012,5,1307,New Mexico,133,AP,21,26,6,81.25,1.0
27102,2012,5,1307,New Mexico,133,BBT,17,26,6,81.25,1.0
27103,2012,5,1307,New Mexico,133,BIH,20,26,6,81.25,1.0
27104,2012,5,1307,New Mexico,133,BNM,66,26,6,81.25,1.0
27105,2012,5,1307,New Mexico,133,BOB,21,26,6,81.25,1.0
27106,2012,5,1307,New Mexico,133,BPI,23,26,6,81.25,1.0
27107,2012,5,1307,New Mexico,133,BUR,18,26,6,81.25,1.0
27108,2012,5,1307,New Mexico,133,CJB,25,26,6,81.25,1.0
27109,2012,5,1307,New Mexico,133,CNG,17,26,6,81.25,1.0
27110,2012,5,1307,New Mexico,133,COL,23,26,6,81.25,1.0
27111,2012,5,1307,New Mexico,133,CPA,18,26,6,81.25,1.0
27112,2012,5,1307,New Mexico,133,CPR,28,26,6,81.25,1.0
27113,2012,5,1307,New Mexico,133,CRO,9,26,6,81.25,1.0
27114,2012,5,1307,New Mexico,133,DC,12,26,6,81.25,1.0
27115,2012,5,1307,New Mexico,133,DCI,11,26,6,81.25,1.0
27116,2012,5,1307,New Mexico,133,DES,18,26,6,81.25,1.0
27117,2012,5,1307,New Mexico,133,DOK,10,26,6,81.25,1.0
27118,2012,5,1307,New Mexico,133,DOL,21,26,6,81.25,1.0
27119,2012,5,1307,New Mexico,133,DUN,19,26,6,81.25,1.0
27120,2012,5,1307,New Mexico,133,EBP,20,26,6,81.25,1.0
27121,2012,5,1307,New Mexico,133,HAT,21,26,6,81.25,1.0
27122,2012,5,1307,New Mexico,133,HKB,20,26,6,81.25,1.0
27123,2012,5,1307,New Mexico,133,KOS,18,26,6,81.25,1.0
27124,2012,5,1307,New Mexico,133,KPK,19,26,6,81.25,1.0
27125,2012,5,1307,New Mexico,133,KRA,21,26,6,81.25,1.0
27126,2012,5,1307,New Mexico,133,LMC,14,26,6,81.25,1.0
27127,2012,5,1307,New Mexico,133,LYN,12,26,6,81.25,1.0
27128,2012,5,1307,New Mexico,133,MAS,20,26,6,81.25,1.0
27129,2012,5,1307,New Mexico,133,MB,21,26,6,81.25,1.0
27130,2012,5,1307,New Mexico,133,MOR,17,26,6,81.25,1.0
27131,2012,5,1307,New Mexico,133,MSX,9,26,6,81.25,1.0
27132,2012,5,1307,New Mexico,133,NOL,13,26,6,81.25,1.0
27133,2012,5,1307,New Mexico,133,OMY,20,26,6,81.25,1.0
27134,2012,5,1307,New Mexico,133,PGH,22,26,6,81.25,1.0
27135,2012,5,1307,New Mexico,133,PIG,14,26,6,81.25,1.0
27136,2012,5,1307,New Mexico,133,POM,13,26,6,81.25,1.0
27137,2012,5,1307,New Mexico,133,PTS,20,26,6,81.25,1.0
27138,2012,5,1307,New Mexico,133,REW,23,26,6,81.25,1.0
27139,2012,5,1307,New Mexico,133,ROG,16,26,6,81.25,1.0
27140,2012,5,1307,New Mexico,133,RPI,27,26,6,81.25,1.0
27141,2012,5,1307,New Mexico,133,RT,10,26,6,81.25,1.0
27142,2012,5,1307,New Mexico,133,RTB,22,26,6,81.25,1.0
27143,2012,5,1307,New Mexico,133,RTH,22,26,6,81.25,1.0
27144,2012,5,1307,New Mexico,133,RTP,27,26,6,81.25,1.0
27145,2012,5,1307,New Mexico,133,RTR,26,26,6,81.25,1.0
27146,2012,5,1307,New Mexico,133,SAG,16,26,6,81.25,1.0
27147,2012,5,1307,New Mexico,133,SE,21,26,6,81.25,1.0
27148,2012,5,1307,New Mexico,133,SEL,21,26,6,81.25,1.0
27149,2012,5,1307,New Mexico,133,SFX,15,26,6,81.25,1.0
27150,2012,5,1307,New Mexico,133,SPW,18,26,6,81.25,1.0
27151,2012,5,1307,New Mexico,133,STH,23,26,6,81.25,1.0
27152,2012,5,1307,New Mexico,133,TBD,16,26,6,81.25,1.0
27153,2012,5,1307,New Mexico,133,TMR,21,26,6,81.25,1.0
27154,2012,5,1307,New Mexico,133,TW,27,26,6,81.25,1.0
27155,2012,5,1307,New Mexico,133,USA,22,26,6,81.25,1.0
27156,2012,5,1307,New Mexico,133,WIL,22,26,6,81.25,1.0
27157,2012,5,1307,New Mexico,133,WLK,20,26,6,81.25,1.0
27158,2012,5,1307,New Mexico,133,WOB,23,26,6,81.25,1.0
27159,2012,5,1307,New Mexico,133,WOL,21,26,6,81.25,1.0
27160,2012,6,1293,Murray St,133,7OT,32,27,1,96.4286,1.0
27161,2012,6,1293,Murray St,133,ADE,19,27,1,96.4286,1.0
27162,2012,6,1293,Murray St,133,AP,12,27,1,96.4286,1.0
27163,2012,6,1293,Murray St,133,BBT,10,27,1,96.4286,1.0
27164,2012,6,1293,Murray St,133,BIH,10,27,1,96.4286,1.0
27165,2012,6,1293,Murray St,133,BNM,29,27,1,96.4286,1.0
27166,2012,6,1293,Murray St,133,BOB,38,27,1,96.4286,1.0
27167,2012,6,1293,Murray St,133,BPI,22,27,1,96.4286,1.0
27168,2012,6,1293,Murray St,133,BUR,26,27,1,96.4286,1.0
27169,2012,6,1293,Murray St,133,CJB,24,27,1,96.4286,1.0
27170,2012,6,1293,Murray St,133,CNG,48,27,1,96.4286,1.0
27171,2012,6,1293,Murray St,133,COL,14,27,1,96.4286,1.0
27172,2012,6,1293,Murray St,133,CPA,44,27,1,96.4286,1.0
27173,2012,6,1293,Murray St,133,CPR,26,27,1,96.4286,1.0
27174,2012,6,1293,Murray St,133,CRO,20,27,1,96.4286,1.0
27175,2012,6,1293,Murray St,133,DC,32,27,1,96.4286,1.0
27176,2012,6,1293,Murray St,133,DCI,46,27,1,96.4286,1.0
27177,2012,6,1293,Murray St,133,DES,10,27,1,96.4286,1.0
27178,2012,6,1293,Murray St,133,DOK,46,27,1,96.4286,1.0
27179,2012,6,1293,Murray St,133,DOL,11,27,1,96.4286,1.0
27180,2012,6,1293,Murray St,133,DUN,73,27,1,96.4286,1.0
27181,2012,6,1293,Murray St,133,EBP,34,27,1,96.4286,1.0
27182,2012,6,1293,Murray St,133,HAT,22,27,1,96.4286,1.0
27183,2012,6,1293,Murray St,133,HKB,25,27,1,96.4286,1.0
27184,2012,6,1293,Murray St,133,KOS,13,27,1,96.4286,1.0
27185,2012,6,1293,Murray St,133,KPK,39,27,1,96.4286,1.0
27186,2012,6,1293,Murray St,133,KRA,7,27,1,96.4286,1.0
27187,2012,6,1293,Murray St,133,LMC,28,27,1,96.4286,1.0
27188,2012,6,1293,Murray St,133,LYN,33,27,1,96.4286,1.0
27189,2012,6,1293,Murray St,133,MAS,14,27,1,96.4286,1.0
27190,2012,6,1293,Murray St,133,MB,10,27,1,96.4286,1.0
27191,2012,6,1293,Murray St,133,MOR,79,27,1,96.4286,1.0
27192,2012,6,1293,Murray St,133,MSX,20,27,1,96.4286,1.0
27193,2012,6,1293,Murray St,133,NOL,2,27,1,96.4286,1.0
27194,2012,6,1293,Murray St,133,OMY,32,27,1,96.4286,1.0
27195,2012,6,1293,Murray St,133,PGH,19,27,1,96.4286,1.0
27196,2012,6,1293,Murray St,133,PIG,51,27,1,96.4286,1.0
27197,2012,6,1293,Murray St,133,POM,49,27,1,96.4286,1.0
27198,2012,6,1293,Murray St,133,PTS,7,27,1,96.4286,1.0
27199,2012,6,1293,Murray St,133,REW,5,27,1,96.4286,1.0
27200,2012,6,1293,Murray St,133,ROG,4,27,1,96.4286,1.0
27201,2012,6,1293,Murray St,133,RPI,22,27,1,96.4286,1.0
27202,2012,6,1293,Murray St,133,RT,50,27,1,96.4286,1.0
27203,2012,6,1293,Murray St,133,RTB,21,27,1,96.4286,1.0
27204,2012,6,1293,Murray St,133,RTH,23,27,1,96.4286,1.0
27205,2012,6,1293,Murray St,133,RTP,9,27,1,96.4286,1.0
27206,2012,6,1293,Murray St,133,RTR,22,27,1,96.4286,1.0
27207,2012,6,1293,Murray St,133,SAG,40,27,1,96.4286,1.0
27208,2012,6,1293,Murray St,133,SE,8,27,1,96.4286,1.0
27209,2012,6,1293,Murray St,133,SEL,26,27,1,96.4286,1.0
27210,2012,6,1293,Murray St,133,SFX,56,27,1,96.4286,1.0
27211,2012,6,1293,Murray St,133,SPW,3,27,1,96.4286,1.0
27212,2012,6,1293,Murray St,133,STH,28,27,1,96.4286,1.0
27213,2012,6,1293,Murray St,133,TBD,58,27,1,96.4286,1.0
27214,2012,6,1293,Murray St,133,TMR,12,27,1,96.4286,1.0
27215,2012,6,1293,Murray St,133,TW,10,27,1,96.4286,1.0
27216,2012,6,1293,Murray St,133,USA,9,27,1,96.4286,1.0
27217,2012,6,1293,Murray St,133,WIL,14,27,1,96.4286,1.0
27218,2012,6,1293,Murray St,133,WLK,42,27,1,96.4286,1.0
27219,2012,6,1293,Murray St,133,WOB,10,27,1,96.4286,1.0
27220,2012,6,1293,Murray St,133,WOL,4,27,1,96.4286,1.0
27221,2012,7,1196,Florida,133,7OT,17,23,10,69.697,3.0
27222,2012,7,1196,Florida,133,ADE,33,23,10,69.697,3.0
27223,2012,7,1196,Florida,133,AP,25,23,10,69.697,3.0
27224,2012,7,1196,Florida,133,BBT,21,23,10,69.697,3.0
27225,2012,7,1196,Florida,133,BIH,27,23,10,69.697,3.0
27226,2012,7,1196,Florida,133,BNM,20,23,10,69.697,3.0
27227,2012,7,1196,Florida,133,BOB,18,23,10,69.697,3.0
27228,2012,7,1196,Florida,133,BPI,26,23,10,69.697,3.0
27229,2012,7,1196,Florida,133,BUR,21,23,10,69.697,3.0
27230,2012,7,1196,Florida,133,CJB,48,23,10,69.697,3.0
27231,2012,7,1196,Florida,133,CNG,13,23,10,69.697,3.0
27232,2012,7,1196,Florida,133,COL,26,23,10,69.697,3.0
27233,2012,7,1196,Florida,133,CPA,9,23,10,69.697,3.0
27234,2012,7,1196,Florida,133,CPR,14,23,10,69.697,3.0
27235,2012,7,1196,Florida,133,CRO,23,23,10,69.697,3.0
27236,2012,7,1196,Florida,133,DC,24,23,10,69.697,3.0
27237,2012,7,1196,Florida,133,DCI,26,23,10,69.697,3.0
27238,2012,7,1196,Florida,133,DOK,19,23,10,69.697,3.0
27239,2012,7,1196,Florida,133,DOL,27,23,10,69.697,3.0
27240,2012,7,1196,Florida,133,DUN,30,23,10,69.697,3.0
27241,2012,7,1196,Florida,133,EBP,16,23,10,69.697,3.0
27242,2012,7,1196,Florida,133,HAT,27,23,10,69.697,3.0
27243,2012,7,1196,Florida,133,HKB,17,23,10,69.697,3.0
27244,2012,7,1196,Florida,133,KOS,27,23,10,69.697,3.0
27245,2012,7,1196,Florida,133,KPK,21,23,10,69.697,3.0
27246,2012,7,1196,Florida,133,KRA,26,23,10,69.697,3.0
27247,2012,7,1196,Florida,133,LMC,22,23,10,69.697,3.0
27248,2012,7,1196,Florida,133,LYN,21,23,10,69.697,3.0
27249,2012,7,1196,Florida,133,MAS,25,23,10,69.697,3.0
27250,2012,7,1196,Florida,133,MB,25,23,10,69.697,3.0
27251,2012,7,1196,Florida,133,MOR,22,23,10,69.697,3.0
27252,2012,7,1196,Florida,133,MSX,22,23,10,69.697,3.0
27253,2012,7,1196,Florida,133,NOL,39,23,10,69.697,3.0
27254,2012,7,1196,Florida,133,OMY,12,23,10,69.697,3.0
27255,2012,7,1196,Florida,133,PGH,23,23,10,69.697,3.0
27256,2012,7,1196,Florida,133,PIG,27,23,10,69.697,3.0
27257,2012,7,1196,Florida,133,POM,19,23,10,69.697,3.0
27258,2012,7,1196,Florida,133,PTS,30,23,10,69.697,3.0
27259,2012,7,1196,Florida,133,REW,31,23,10,69.697,3.0
27260,2012,7,1196,Florida,133,ROG,42,23,10,69.697,3.0
27261,2012,7,1196,Florida,133,RPI,30,23,10,69.697,3.0
27262,2012,7,1196,Florida,133,RT,17,23,10,69.697,3.0
27263,2012,7,1196,Florida,133,RTB,25,23,10,69.697,3.0
27264,2012,7,1196,Florida,133,RTH,17,23,10,69.697,3.0
27265,2012,7,1196,Florida,133,RTP,23,23,10,69.697,3.0
27266,2012,7,1196,Florida,133,RTR,30,23,10,69.697,3.0
27267,2012,7,1196,Florida,133,SAG,17,23,10,69.697,3.0
27268,2012,7,1196,Florida,133,SE,27,23,10,69.697,3.0
27269,2012,7,1196,Florida,133,SEL,22,23,10,69.697,3.0
27270,2012,7,1196,Florida,133,SFX,18,23,10,69.697,3.0
27271,2012,7,1196,Florida,133,SPW,41,23,10,69.697,3.0
27272,2012,7,1196,Florida,133,STH,17,23,10,69.697,3.0
27273,2012,7,1196,Florida,133,TBD,15,23,10,69.697,3.0
27274,2012,7,1196,Florida,133,TMR,23,23,10,69.697,3.0
27275,2012,7,1196,Florida,133,TW,25,23,10,69.697,3.0
27276,2012,7,1196,Florida,133,USA,21,23,10,69.697,3.0
27277,2012,7,1196,Florida,133,WIL,21,23,10,69.697,3.0
27278,2012,7,1196,Florida,133,WLK,16,23,10,69.697,3.0
27279,2012,7,1196,Florida,133,WOB,25,23,10,69.697,3.0
27280,2012,7,1196,Florida,133,WOL,29,23,10,69.697,3.0
27281,2012,8,1272,Memphis,133,7OT,9,26,8,76.4706,0.0
27282,2012,8,1272,Memphis,133,ADE,20,26,8,76.4706,0.0
27283,2012,8,1272,Memphis,133,BBT,13,26,8,76.4706,0.0
27284,2012,8,1272,Memphis,133,BIH,21,26,8,76.4706,0.0
27285,2012,8,1272,Memphis,133,BNM,28,26,8,76.4706,0.0
27286,2012,8,1272,Memphis,133,BOB,16,26,8,76.4706,0.0
27287,2012,8,1272,Memphis,133,BPI,12,26,8,76.4706,0.0
27288,2012,8,1272,Memphis,133,BUR,13,26,8,76.4706,0.0
27289,2012,8,1272,Memphis,133,CJB,11,26,8,76.4706,0.0
27290,2012,8,1272,Memphis,133,CNG,12,26,8,76.4706,0.0
27291,2012,8,1272,Memphis,133,COL,20,26,8,76.4706,0.0
27292,2012,8,1272,Memphis,133,CPA,17,26,8,76.4706,0.0
27293,2012,8,1272,Memphis,133,CPR,27,26,8,76.4706,0.0
27294,2012,8,1272,Memphis,133,CRO,11,26,8,76.4706,0.0
27295,2012,8,1272,Memphis,133,DC,19,26,8,76.4706,0.0
27296,2012,8,1272,Memphis,133,DCI,7,26,8,76.4706,0.0
27297,2012,8,1272,Memphis,133,DES,24,26,8,76.4706,0.0
27298,2012,8,1272,Memphis,133,DOK,8,26,8,76.4706,0.0
27299,2012,8,1272,Memphis,133,DOL,24,26,8,76.4706,0.0
27300,2012,8,1272,Memphis,133,DUN,9,26,8,76.4706,0.0
27301,2012,8,1272,Memphis,133,EBP,10,26,8,76.4706,0.0
27302,2012,8,1272,Memphis,133,HAT,13,26,8,76.4706,0.0
27303,2012,8,1272,Memphis,133,HKB,16,26,8,76.4706,0.0
27304,2012,8,1272,Memphis,133,KOS,17,26,8,76.4706,0.0
27305,2012,8,1272,Memphis,133,KPK,13,26,8,76.4706,0.0
27306,2012,8,1272,Memphis,133,KRA,25,26,8,76.4706,0.0
27307,2012,8,1272,Memphis,133,LMC,10,26,8,76.4706,0.0
27308,2012,8,1272,Memphis,133,LYN,40,26,8,76.4706,0.0
27309,2012,8,1272,Memphis,133,MAS,19,26,8,76.4706,0.0
27310,2012,8,1272,Memphis,133,MB,22,26,8,76.4706,0.0
27311,2012,8,1272,Memphis,133,MOR,5,26,8,76.4706,0.0
27312,2012,8,1272,Memphis,133,MSX,11,26,8,76.4706,0.0
27313,2012,8,1272,Memphis,133,NOL,15,26,8,76.4706,0.0
27314,2012,8,1272,Memphis,133,OMY,10,26,8,76.4706,0.0
27315,2012,8,1272,Memphis,133,PGH,21,26,8,76.4706,0.0
27316,2012,8,1272,Memphis,133,PIG,5,26,8,76.4706,0.0
27317,2012,8,1272,Memphis,133,POM,9,26,8,76.4706,0.0
27318,2012,8,1272,Memphis,133,PTS,21,26,8,76.4706,0.0
27319,2012,8,1272,Memphis,133,REW,32,26,8,76.4706,0.0
27320,2012,8,1272,Memphis,133,ROG,18,26,8,76.4706,0.0
27321,2012,8,1272,Memphis,133,RPI,16,26,8,76.4706,0.0
27322,2012,8,1272,Memphis,133,RT,5,26,8,76.4706,0.0
27323,2012,8,1272,Memphis,133,RTB,18,26,8,76.4706,0.0
27324,2012,8,1272,Memphis,133,RTH,20,26,8,76.4706,0.0
27325,2012,8,1272,Memphis,133,RTP,28,26,8,76.4706,0.0
27326,2012,8,1272,Memphis,133,RTR,16,26,8,76.4706,0.0
27327,2012,8,1272,Memphis,133,SAG,13,26,8,76.4706,0.0
27328,2012,8,1272,Memphis,133,SE,25,26,8,76.4706,0.0
27329,2012,8,1272,Memphis,133,SEL,18,26,8,76.4706,0.0
27330,2012,8,1272,Memphis,133,SFX,4,26,8,76.4706,0.0
27331,2012,8,1272,Memphis,133,SPW,16,26,8,76.4706,0.0
27332,2012,8,1272,Memphis,133,STH,9,26,8,76.4706,0.0
27333,2012,8,1272,Memphis,133,TBD,17,26,8,76.4706,0.0
27334,2012,8,1272,Memphis,133,TMR,20,26,8,76.4706,0.0
27335,2012,8,1272,Memphis,133,TW,19,26,8,76.4706,0.0
27336,2012,8,1272,Memphis,133,WIL,22,26,8,76.4706,0.0
27337,2012,8,1272,Memphis,133,WLK,11,26,8,76.4706,0.0
27338,2012,8,1272,Memphis,133,WOB,22,26,8,76.4706,0.0
27339,2012,8,1272,Memphis,133,WOL,23,26,8,76.4706,0.0
27340,2012,9,1387,St Louis,133,7OT,29,24,7,77.4194,1.0
27341,2012,9,1387,St Louis,133,ADE,30,24,7,77.4194,1.0
27342,2012,9,1387,St Louis,133,BBT,18,24,7,77.4194,1.0
27343,2012,9,1387,St Louis,133,BIH,30,24,7,77.4194,1.0
27344,2012,9,1387,St Louis,133,BNM,15,24,7,77.4194,1.0
27345,2012,9,1387,St Louis,133,BOB,24,24,7,77.4194,1.0
27346,2012,9,1387,St Louis,133,BPI,27,24,7,77.4194,1.0
27347,2012,9,1387,St Louis,133,BUR,22,24,7,77.4194,1.0
27348,2012,9,1387,St Louis,133,CJB,26,24,7,77.4194,1.0
